ID|NAME|COST|TYPE|POWER|TOUGHNESS|ORACLE|SET|RARITY|LANG|ARTIST|COLLNUM|TEXT|GATHERERID|TCGID|PROPERTIES
9e14db1c-0a05-47d2-9f27-df881f7f37ab|Angry Mob|{2}{W}{W}|Creature - Human|2+*|2+*|Trample<br>During your turn, Angry Mob's power and toughness are each equal to 2 plus the number of Swamps your opponents control. During turns other than yours, Angry Mob's power and toughness are each 2.<BR><a href="https://api.scryfall.com/cards/9e14db1c-0a05-47d2-9f27-df881f7f37ab/rulings">Rulings</a>|The Dark|Uncommon||Drew Tucker|1|R$ 1.05 <br>MID: 1801<br>Finishes: nonfoil:<br><br><a href="https://scryfall.com/card/drk/1/angry-mob?utm_source=api">Scryfall</a>   <a href="https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=1801&printed=false">Gatherer</a>|1801|0|{IMAGE_URL=https://cards.scryfall.io/normal/front/9/e/9e14db1c-0a05-47d2-9f27-df881f7f37ab.jpg?1562932364}
22d4761d-acf2-4cb3-86a8-a3f30420a92e|Blood of the Martyr|{W}{W}{W}|Instant|||Until end of turn, if damage would be dealt to any creature, you may have that damage dealt to you instead.<BR><a href="https://api.scryfall.com/cards/22d4761d-acf2-4cb3-86a8-a3f30420a92e/rulings">Rulings</a>|The Dark|Uncommon||Christopher Rush|2|R$ 1.11 <br>MID: 1802<br>Finishes: nonfoil:<br><br><a href="https://scryfall.com/card/drk/2/blood-of-the-martyr?utm_source=api">Scryfall</a>   <a href="https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=1802&printed=false">Gatherer</a>|1802|0|{IMAGE_URL=https://cards.scryfall.io/normal/front/2/2/22d4761d-acf2-4cb3-86a8-a3f30420a92e.jpg?1562903214}
6da4fb5a-0d24-4bee-b3f5-535ba9fe6850|Brainwash|{W}|Enchantment - Aura|||Enchant creature<br>Enchanted creature can't attack unless its controller pays {3}.<BR><a href="https://api.scryfall.com/cards/6da4fb5a-0d24-4bee-b3f5-535ba9fe6850/rulings">Rulings</a>|The Dark|Common||Pete Venters|3|R$ 0.22 <br>MID: 1803<br>Finishes: nonfoil:<br><br><a href="https://scryfall.com/card/drk/3/brainwash?utm_source=api">Scryfall</a>   <a href="https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=1803&printed=false">Gatherer</a>|1803|0|{IMAGE_URL=https://cards.scryfall.io/normal/front/6/d/6da4fb5a-0d24-4bee-b3f5-535ba9fe6850.jpg?1562920834}
fc1973a3-1410-4c6d-9b09-bd9d18646a1e|Cleansing|{W}{W}{W}|Sorcery|||For each land, destroy that land unless any player pays 1 life.<BR><a href="https://api.scryfall.com/cards/fc1973a3-1410-4c6d-9b09-bd9d18646a1e/rulings">Rulings</a>|The Dark|Rare||Pete Venters|4|R$ 10.18 <br>MID: 1804<br>Finishes: nonfoil:<br><br><a href="https://scryfall.com/card/drk/4/cleansing?utm_source=api">Scryfall</a>   <a href="https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=1804&printed=false">Gatherer</a>|1804|0|{IMAGE_URL=https://cards.scryfall.io/normal/front/f/c/fc1973a3-1410-4c6d-9b09-bd9d18646a1e.jpg?1562954748}
ade075fd-73ee-4d12-a2da-48e5938043af|Dust to Dust|{1}{W}{W}|Sorcery|||Exile two target artifacts.<BR><a href="https://api.scryfall.com/cards/ade075fd-73ee-4d12-a2da-48e5938043af/rulings">Rulings</a>|The Dark|Common||Drew Tucker|5|R$ 6.59 <br>MID: 1805<br>Finishes: nonfoil:<br><br><a href="https://scryfall.com/card/drk/5/dust-to-dust?utm_source=api">Scryfall</a>   <a href="https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=1805&printed=false">Gatherer</a>|1805|0|{IMAGE_URL=https://cards.scryfall.io/normal/front/a/d/ade075fd-73ee-4d12-a2da-48e5938043af.jpg?1562936062}
184b7d52-e991-4668-9f6a-bcded97f51ac|Exorcist|{W}{W}|Creature - Human Cleric|1|1|{1}{W}, {T}: Destroy target black creature.<BR><a href="https://api.scryfall.com/cards/184b7d52-e991-4668-9f6a-bcded97f51ac/rulings">Rulings</a>|The Dark|Rare||Drew Tucker|6|R$ 10.45 <br>MID: 1806<br>Finishes: nonfoil:<br><br><a href="https://scryfall.com/card/drk/6/exorcist?utm_source=api">Scryfall</a>   <a href="https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=1806&printed=false">Gatherer</a>|1806|0|{IMAGE_URL=https://cards.scryfall.io/normal/front/1/8/184b7d52-e991-4668-9f6a-bcded97f51ac.jpg?1562900836}
8da35f9f-e72c-4154-a212-7de98f84ad7d|Fasting|{W}|Enchantment|||At the beginning of your upkeep, put a hunger counter on this enchantment. Then destroy this enchantment if it has five or more hunger counters on it.<br>If you would begin your draw step, you may skip that step instead. If you do, you gain 2 life.<br>When you draw a card, destroy this enchantment.<BR><a href="https://api.scryfall.com/cards/8da35f9f-e72c-4154-a212-7de98f84ad7d/rulings">Rulings</a>|The Dark|Uncommon||Douglas Shuler|7|R$ 0.83 <br>MID: 1807<br>Finishes: nonfoil:<br><br><a href="https://scryfall.com/card/drk/7/fasting?utm_source=api">Scryfall</a>   <a href="https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=1807&printed=false">Gatherer</a>|1807|0|{IMAGE_URL=https://cards.scryfall.io/normal/front/8/d/8da35f9f-e72c-4154-a212-7de98f84ad7d.jpg?1562928369}
e9357990-701a-4336-b545-ac5a24d89cad|Festival|{W}|Instant|||Cast this spell only during an opponent's upkeep.<br>Creatures can't attack this turn.<BR><a href="https://api.scryfall.com/cards/e9357990-701a-4336-b545-ac5a24d89cad/rulings">Rulings</a>|The Dark|Common||Mark Poole|8|R$ 0.39 <br>MID: 1808<br>Finishes: nonfoil:<br><br><a href="https://scryfall.com/card/drk/8/festival?utm_source=api">Scryfall</a>   <a href="https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=1808&printed=false">Gatherer</a>|1808|0|{IMAGE_URL=https://cards.scryfall.io/normal/front/e/9/e9357990-701a-4336-b545-ac5a24d89cad.jpg?1562950546}
d5208dbb-63d2-4789-8ef9-f82499a43b3a|Fire and Brimstone|{3}{W}{W}|Instant|||Fire and Brimstone deals 4 damage to target player who attacked this turn and 4 damage to you.<BR><a href="https://api.scryfall.com/cards/d5208dbb-63d2-4789-8ef9-f82499a43b3a/rulings">Rulings</a>|The Dark|Uncommon||Jeff A. Menges|9|R$ 0.63 <br>MID: 1809<br>Finishes: nonfoil:<br><br><a href="https://scryfall.com/card/drk/9/fire-and-brimstone?utm_source=api">Scryfall</a>   <a href="https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=1809&printed=false">Gatherer</a>|1809|0|{IMAGE_URL=https://cards.scryfall.io/normal/front/d/5/d5208dbb-63d2-4789-8ef9-f82499a43b3a.jpg?1562945738}
c3c8a850-bc99-4679-a316-45ecdea696b2|Holy Light|{2}{W}|Instant|||Nonwhite creatures get -1/-1 until end of turn.<BR><a href="https://api.scryfall.com/cards/c3c8a850-bc99-4679-a316-45ecdea696b2/rulings">Rulings</a>|The Dark|Common||Drew Tucker|10|R$ 0.72 <br>MID: 1810<br>Finishes: nonfoil:<br><br><a href="https://scryfall.com/card/drk/10/holy-light?utm_source=api">Scryfall</a>   <a href="https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=1810&printed=false">Gatherer</a>|1810|0|{IMAGE_URL=https://cards.scryfall.io/normal/front/c/3/c3c8a850-bc99-4679-a316-45ecdea696b2.jpg?1592364686}
