ID|NAME|COST|TYPE|POWER|TOUGHNESS|ORACLE|SET|RARITY|LANG|ARTIST|COLLNUM|TEXT|PROPERTIES
654942|Another Round|{X}{X}{2}{W}|Sorcery|||Exile any number of creatures you control, then return them to the battlefield under their owner's control. Then repeat this process X more times.|Outlaws of Thunder Junction|Rare||Darrell Riche|1|MID: 654942<br>Finishes: nonfoil:foil:<br>https://scryfall.com/card/otj/1/another-round?utm_source=api|{IMAGE_URL=https://cards.scryfall.io/normal/front/4/f/4f8dc511-e307-4412-bb79-375a6077312d.jpg?1712355226}
654943|Archangel of Tithes|{1}{W}{W}{W}|Creature - Angel|3|5|Flying<br>As long as this creature is untapped, creatures can't attack you or planeswalkers you control unless their controller pays {1} for each of those creatures.<br>As long as this creature is attacking, creatures can't block unless their controller pays {1} for each of those creatures.|Outlaws of Thunder Junction|Mythic||Denys Tsiperko|2|MID: 654943<br>Finishes: nonfoil:foil:<br>https://scryfall.com/card/otj/2/archangel-of-tithes?utm_source=api|{IMAGE_URL=https://cards.scryfall.io/normal/front/c/8/c853d04c-864b-491c-8c6f-72d2d4874d2f.jpg?1712355228}
654944|Armored Armadillo|{W}|Creature - Armadillo|0|4|Ward {1} (Whenever this creature becomes the target of a spell or ability an opponent controls, counter it unless that player pays {1}.)<br>{3}{W}: This creature gets +X/+0 until end of turn, where X is its toughness.|Outlaws of Thunder Junction|Common||Leon Tukker|3|MID: 654944<br>Finishes: nonfoil:foil:<br>https://scryfall.com/card/otj/3/armored-armadillo?utm_source=api|{IMAGE_URL=https://cards.scryfall.io/normal/front/2/6/263232df-69b8-4205-93ad-c724fe57ec11.jpg?1712355235}
654945|Aven Interrupter|{1}{W}{W}|Creature - Bird Rogue|2|2|Flash<br>Flying<br>When this creature enters, exile target spell. It becomes plotted. (Its owner may cast it as a sorcery on a later turn without paying its mana cost.)<br>Spells your opponents cast from graveyards or from exile cost {2} more to cast.|Outlaws of Thunder Junction|Rare||Daniel Romanovsky|4|MID: 654945<br>Finishes: nonfoil:foil:<br>https://scryfall.com/card/otj/4/aven-interrupter?utm_source=api|{IMAGE_URL=https://cards.scryfall.io/normal/front/d/3/d3ca43a4-d194-440f-8099-f1fa103a108d.jpg?1712355236}
654946|Bounding Felidar|{5}{W}|Creature - Cat Beast Mount|4|7|Whenever this creature attacks while saddled, put a +1/+1 counter on each other creature you control. You gain 1 life for each of those creatures.<br>Saddle 2 (Tap any number of other creatures you control with total power 2 or more: This Mount becomes saddled until end of turn. Saddle only as a sorcery.)|Outlaws of Thunder Junction|Uncommon||Lars Grant-West|5|MID: 654946<br>Finishes: nonfoil:foil:<br>https://scryfall.com/card/otj/5/bounding-felidar?utm_source=api|{IMAGE_URL=https://cards.scryfall.io/normal/front/8/9/8925279f-c16a-43b4-b791-ce450157275b.jpg?1712355243}
654947|Bovine Intervention|{1}{W}|Instant|||Destroy target artifact or creature. Its controller creates a 2/2 white Ox creature token.|Outlaws of Thunder Junction|Uncommon||Julia Metzger|6|MID: 654947<br>Finishes: nonfoil:foil:<br>https://scryfall.com/card/otj/6/bovine-intervention?utm_source=api|{IMAGE_URL=https://cards.scryfall.io/normal/front/2/6/26c36742-456f-4618-99bc-793ef20b31b0.jpg?1712355244}
654948|Bridled Bighorn|{3}{W}|Creature - Sheep Mount|3|4|Vigilance<br>Whenever this creature attacks while saddled, create a 1/1 white Sheep creature token.<br>Saddle 2 (Tap any number of other creatures you control with total power 2 or more: This Mount becomes saddled until end of turn. Saddle only as a sorcery.)|Outlaws of Thunder Junction|Common||Edgar Sánchez Hidalgo|7|MID: 654948<br>Finishes: nonfoil:foil:<br>https://scryfall.com/card/otj/7/bridled-bighorn?utm_source=api|{IMAGE_URL=https://cards.scryfall.io/normal/front/f/a/fa7bf089-fa9b-4ffc-bf84-45cd51c76463.jpg?1712355251}
654949|Claim Jumper|{2}{W}|Creature - Rabbit Mercenary|3|3|Vigilance<br>When this creature enters, if an opponent controls more lands than you, you may search your library for a Plains card and put it onto the battlefield tapped. Then if an opponent controls more lands than you, repeat this process once. If you search your library this way, shuffle.|Outlaws of Thunder Junction|Rare||Gaboleps|8|MID: 654949<br>Finishes: nonfoil:foil:<br>https://scryfall.com/card/otj/8/claim-jumper?utm_source=api|{IMAGE_URL=https://cards.scryfall.io/normal/front/6/5/654ade6b-0369-4b90-a744-2f57a45b04f4.jpg?1712355252}
654950|Dust Animus|{1}{W}|Creature - Spirit|2|3|Flying<br>If you control five or more untapped lands, this creature enters with two +1/+1 counters and a lifelink counter on it.<br>Plot {1}{W} (You may pay {1}{W} and exile this card from your hand. Cast it as a sorcery on a later turn without paying its mana cost. Plot only as a sorcery.)|Outlaws of Thunder Junction|Rare||Uriah Voth|9|MID: 654950<br>Finishes: nonfoil:foil:<br>https://scryfall.com/card/otj/9/dust-animus?utm_source=api|{IMAGE_URL=https://cards.scryfall.io/normal/front/7/0/70719e7b-6f02-4c1a-9f11-79b2b0d9846a.jpg?1712355260}
654951|Eriette's Lullaby|{1}{W}|Sorcery|||Destroy target tapped creature. You gain 2 life.|Outlaws of Thunder Junction|Common||Anton Solovianchyk|10|MID: 654951<br>Finishes: nonfoil:foil:<br>https://scryfall.com/card/otj/10/eriettes-lullaby?utm_source=api|{IMAGE_URL=https://cards.scryfall.io/normal/front/1/8/184c18b6-40e2-4f7f-a3bb-49bc695b68ec.jpg?1712355261}
