ID|NAME|COST|TYPE|POWER|TOUGHNESS|ORACLE|SET|RARITY|LANG|ARTIST|COLLNUM|TEXT|PROPERTIES
2885d54c-9fb2-4f01-8937-54f8ac1ce5bc|Cat||Token Creature - Cat|1|1||Foundations Tokens|Common||Leonardo Santanna|1|Finishes: nonfoil:foil:<br>Promos: beginnerbox:<br>https://scryfall.com/card/tfdn/1/cat?utm_source=api|{IMAGE_URL=https://cards.scryfall.io/normal/front/2/8/2885d54c-9fb2-4f01-8937-54f8ac1ce5bc.jpg?1732803353}
d16213b5-c0da-4a24-9f2e-b9432652859e|Cat||Token Creature - Cat|2|2||Foundations Tokens|Common||Jesper Ejsing|2|Finishes: nonfoil:foil:<br>https://scryfall.com/card/tfdn/2/cat?utm_source=api|{IMAGE_URL=https://cards.scryfall.io/normal/front/d/1/d16213b5-c0da-4a24-9f2e-b9432652859e.jpg?1730485573}
06af3d5a-7b38-42f6-822f-da4e04a7f265|Human||Token Creature - Human|1|1||Foundations Tokens|Common||Julia Griffin|3|Finishes: nonfoil:foil:<br>Promos: startercollection:<br>https://scryfall.com/card/tfdn/3/human?utm_source=api|{IMAGE_URL=https://cards.scryfall.io/normal/front/0/6/06af3d5a-7b38-42f6-822f-da4e04a7f265.jpg?1730485581}
0d287806-07bb-4709-9260-b9ef34fe2a13|Knight||Token Creature - Knight|3|3||Foundations Tokens|Common||Daneen Wilkerson|4|Finishes: nonfoil:foil:<br>https://scryfall.com/card/tfdn/4/knight?utm_source=api|{IMAGE_URL=https://cards.scryfall.io/normal/front/0/d/0d287806-07bb-4709-9260-b9ef34fe2a13.jpg?1730485581}
63ae4f9c-ad6e-4d6a-89f1-653916bf5373|Rabbit||Token Creature - Rabbit|1|1||Foundations Tokens|Common||Gina Matarazzo|5|Finishes: nonfoil:foil:<br>https://scryfall.com/card/tfdn/5/rabbit?utm_source=api|{IMAGE_URL=https://cards.scryfall.io/normal/front/6/3/63ae4f9c-ad6e-4d6a-89f1-653916bf5373.jpg?1730485588}
d093322e-a717-4e2d-8199-fa560792bcf6|Soldier||Token Creature - Soldier|1|1||Foundations Tokens|Common||Greg Staples|6|Finishes: nonfoil:foil:<br>Promos: startercollection:<br>https://scryfall.com/card/tfdn/6/soldier?utm_source=api|{IMAGE_URL=https://cards.scryfall.io/normal/front/d/0/d093322e-a717-4e2d-8199-fa560792bcf6.jpg?1730485589}
278adad2-49a6-4baa-8dbe-93474545eef7|Spirit||Token Creature - Spirit|1|1|Flying|Foundations Tokens|Common||Ryan Yee|7|Finishes: nonfoil:foil:<br>https://scryfall.com/card/tfdn/7/spirit?utm_source=api|{IMAGE_URL=https://cards.scryfall.io/normal/front/2/7/278adad2-49a6-4baa-8dbe-93474545eef7.jpg?1730485596}
f4a73034-e20f-4e7e-ac15-3460b1e9c69b|Drake||Token Creature - Drake|2|2|Flying|Foundations Tokens|Common||Bayard Wu|8|Finishes: nonfoil:foil:<br>https://scryfall.com/card/tfdn/8/drake?utm_source=api|{IMAGE_URL=https://cards.scryfall.io/normal/front/f/4/f4a73034-e20f-4e7e-ac15-3460b1e9c69b.jpg?1730485599}
d1c0556e-ba3c-4a8e-b704-8eaa7c4dba1c|Faerie||Token Creature - Faerie|1|1|Flying|Foundations Tokens|Common||Irina Nordsol|9|Finishes: nonfoil:foil:<br>Promos: beginnerbox:startercollection:<br>https://scryfall.com/card/tfdn/9/faerie?utm_source=api|{IMAGE_URL=https://cards.scryfall.io/normal/front/d/1/d1c0556e-ba3c-4a8e-b704-8eaa7c4dba1c.jpg?1732803358}
44057462-40b7-4709-afac-2ce03d53d525|Fish||Token Creature - Fish|1|1||Foundations Tokens|Common||Rhonda Libbey|10|Finishes: nonfoil:foil:<br>https://scryfall.com/card/tfdn/10/fish?utm_source=api|{IMAGE_URL=https://cards.scryfall.io/normal/front/4/4/44057462-40b7-4709-afac-2ce03d53d525.jpg?1730485606}
cef25434-cd23-4dcf-b77e-36e648a8de23|Koma's Coil||Token Creature - Serpent|3|3||Foundations Tokens|Common||Simon Dominic|11|Finishes: nonfoil:foil:<br>https://scryfall.com/card/tfdn/11/komas-coil?utm_source=api|{IMAGE_URL=https://cards.scryfall.io/normal/front/c/e/cef25434-cd23-4dcf-b77e-36e648a8de23.jpg?1730485609}
aeec04b1-475c-4e55-b72f-327ea5258146|Ninja||Token Creature - Ninja|2|1||Foundations Tokens|Common||Diana Cearley|12|Finishes: nonfoil:foil:<br>https://scryfall.com/card/tfdn/12/ninja?utm_source=api|{IMAGE_URL=https://cards.scryfall.io/normal/front/a/e/aeec04b1-475c-4e55-b72f-327ea5258146.jpg?1732302748}
26c478f7-b426-4055-8d06-e5782226c826|Scion of the Deep||Token Legendary Creature - Octopus|8|8||Foundations Tokens|Common||Brent Hollowell|13|Finishes: nonfoil:foil:<br>https://scryfall.com/card/tfdn/13/scion-of-the-deep?utm_source=api|{IMAGE_URL=https://cards.scryfall.io/normal/front/2/6/26c478f7-b426-4055-8d06-e5782226c826.jpg?1740922203}
